"","symbol","date","PX_LAST"
"4295","BRLGBP Index",2016-08-01,0.2324
"4296","BRLGBP Index",2016-08-02,0.2296
"4297","BRLGBP Index",2016-08-03,0.2317
"4298","BRLGBP Index",2016-08-04,0.2389
"4299","BRLGBP Index",2016-08-05,0.2417
"4300","BRLGBP Index",2016-08-08,0.2417
"4301","BRLGBP Index",2016-08-09,0.2444
"4302","BRLGBP Index",2016-08-10,0.2456
"4303","BRLGBP Index",2016-08-11,0.2454
"4304","BRLGBP Index",2016-08-12,0.2425
"4305","BRLGBP Index",2016-08-15,0.2437
"4306","BRLGBP Index",2016-08-16,0.2393
"4307","BRLGBP Index",2016-08-17,0.2391
"4308","BRLGBP Index",2016-08-18,0.2345
"4309","BRLGBP Index",2016-08-19,0.2387
"4310","BRLGBP Index",2016-08-22,0.2378
"4311","BRLGBP Index",2016-08-23,0.2342
"4312","BRLGBP Index",2016-08-24,0.2343
"4313","BRLGBP Index",2016-08-25,0.2344
"4314","BRLGBP Index",2016-08-26,0.233
"4315","BRLGBP Index",2016-08-29,0.2362
"4316","BRLGBP Index",2016-08-30,0.2358
"4317","BRLGBP Index",2016-08-31,0.2357
"4318","BRLGBP Index",2016-09-01,0.2313
"4319","BRLGBP Index",2016-09-02,0.231
"4320","BRLGBP Index",2016-09-05,0.2289
"4321","BRLGBP Index",2016-09-06,0.2328
"4322","BRLGBP Index",2016-09-07,0.2342
"4323","BRLGBP Index",2016-09-08,0.234
"4324","BRLGBP Index",2016-09-09,0.2304
"4325","BRLGBP Index",2016-09-12,0.2308
"4326","BRLGBP Index",2016-09-13,0.2287
"4327","BRLGBP Index",2016-09-14,0.2259
"4328","BRLGBP Index",2016-09-15,0.2287
"4329","BRLGBP Index",2016-09-16,0.2356
"4330","BRLGBP Index",2016-09-19,0.2346
"4331","BRLGBP Index",2016-09-20,0.2364
"4332","BRLGBP Index",2016-09-21,0.239
"4333","BRLGBP Index",2016-09-22,0.2374
"4334","BRLGBP Index",2016-09-23,0.2376
"4335","BRLGBP Index",2016-09-26,0.2377
"4336","BRLGBP Index",2016-09-27,0.2374
"4337","BRLGBP Index",2016-09-28,0.2387
"4338","BRLGBP Index",2016-09-29,0.2366
"4339","BRLGBP Index",2016-09-30,0.2363
"4340","BRLGBP Index",2016-10-03,0.2426
"4341","BRLGBP Index",2016-10-04,0.2412
"4342","BRLGBP Index",2016-10-05,0.2435
"4343","BRLGBP Index",2016-10-06,0.2455
"4344","BRLGBP Index",2016-10-07,0.2496
"4345","BRLGBP Index",2016-10-10,0.2522
"4346","BRLGBP Index",2016-10-11,0.258
"4347","BRLGBP Index",2016-10-12,0.2564
"4348","BRLGBP Index",2016-10-13,0.2568
"4349","BRLGBP Index",2016-10-14,0.256
"4350","BRLGBP Index",2016-10-17,0.2563
"4351","BRLGBP Index",2016-10-18,0.2551
"4352","BRLGBP Index",2016-10-19,0.2568
"4353","BRLGBP Index",2016-10-20,0.2596
"4354","BRLGBP Index",2016-10-21,0.2594
"4355","BRLGBP Index",2016-10-24,0.2615
"4356","BRLGBP Index",2016-10-25,0.2634
"4357","BRLGBP Index",2016-10-26,0.26
"4358","BRLGBP Index",2016-10-27,0.2593
"4359","BRLGBP Index",2016-10-28,0.2558
"4360","BRLGBP Index",2016-10-31,0.2561
"4361","BRLGBP Index",2016-11-01,0.2523
"4362","BRLGBP Index",2016-11-02,0.2511
"4363","BRLGBP Index",2016-11-03,0.2474
"4364","BRLGBP Index",2016-11-04,0.247
"4365","BRLGBP Index",2016-11-07,0.2519
"4366","BRLGBP Index",2016-11-08,0.2548
"4367","BRLGBP Index",2016-11-09,0.2505
"4368","BRLGBP Index",2016-11-10,0.2352
"4369","BRLGBP Index",2016-11-11,0.234
"4370","BRLGBP Index",2016-11-14,0.2331
"4371","BRLGBP Index",2016-11-15,0.2338
"4372","BRLGBP Index",2016-11-16,0.235
"4373","BRLGBP Index",2016-11-17,0.2355
"4374","BRLGBP Index",2016-11-18,0.2394
"4375","BRLGBP Index",2016-11-21,0.2388
"4376","BRLGBP Index",2016-11-22,0.2399
"4377","BRLGBP Index",2016-11-23,0.2368
"4378","BRLGBP Index",2016-11-24,0.2368
"4379","BRLGBP Index",2016-11-25,0.2342
"4380","BRLGBP Index",2016-11-28,0.2379
"4381","BRLGBP Index",2016-11-29,0.2355
"4382","BRLGBP Index",2016-11-30,0.2363
"4383","BRLGBP Index",2016-12-01,0.2288
"4384","BRLGBP Index",2016-12-02,0.226
"4385","BRLGBP Index",2016-12-05,0.2295
"4386","BRLGBP Index",2016-12-06,0.2314
"4387","BRLGBP Index",2016-12-07,0.2341
"4388","BRLGBP Index",2016-12-08,0.2354
"4389","BRLGBP Index",2016-12-09,0.2352
"4390","BRLGBP Index",2016-12-12,0.2362
"4391","BRLGBP Index",2016-12-13,0.2369
"4392","BRLGBP Index",2016-12-14,0.2361
"4393","BRLGBP Index",2016-12-15,0.2389
"4394","BRLGBP Index",2016-12-16,0.2361
"4395","BRLGBP Index",2016-12-19,0.2398
"4396","BRLGBP Index",2016-12-20,0.241
"4397","BRLGBP Index",2016-12-21,0.2433
"4398","BRLGBP Index",2016-12-22,0.2476
"4399","BRLGBP Index",2016-12-23,0.2488
"4400","BRLGBP Index",2016-12-26,0.248
"4401","BRLGBP Index",2016-12-27,0.2491
"4402","BRLGBP Index",2016-12-28,0.2491
"4403","BRLGBP Index",2016-12-29,0.2506
"4404","BRLGBP Index",2016-12-30,0.2491
"4405","BRLGBP Index",2017-01-02,0.2495
"4406","BRLGBP Index",2017-01-03,0.2503
"4407","BRLGBP Index",2017-01-04,0.2523
"4408","BRLGBP Index",2017-01-05,0.2517
"4409","BRLGBP Index",2017-01-06,0.2524
"4410","BRLGBP Index",2017-01-09,0.2572
"4411","BRLGBP Index",2017-01-10,0.257
"4412","BRLGBP Index",2017-01-11,0.2561
"4413","BRLGBP Index",2017-01-12,0.258
"4414","BRLGBP Index",2017-01-13,0.2548
"4415","BRLGBP Index",2017-01-16,0.2561
"4416","BRLGBP Index",2017-01-17,0.2508
"4417","BRLGBP Index",2017-01-18,0.2525
"4418","BRLGBP Index",2017-01-19,0.2535
"4419","BRLGBP Index",2017-01-20,0.2549
"4420","BRLGBP Index",2017-01-23,0.2522
"4421","BRLGBP Index",2017-01-24,0.2519
"4422","BRLGBP Index",2017-01-25,0.2497
"4423","BRLGBP Index",2017-01-26,0.2498
"4424","BRLGBP Index",2017-01-27,0.2537
"4425","BRLGBP Index",2017-01-30,0.2561
"4426","BRLGBP Index",2017-01-31,0.2523
"4427","BRLGBP Index",2017-02-01,0.2524
"4428","BRLGBP Index",2017-02-02,0.2555
"4429","BRLGBP Index",2017-02-03,0.257
"4430","BRLGBP Index",2017-02-06,0.2574
"4431","BRLGBP Index",2017-02-07,0.2562
"4432","BRLGBP Index",2017-02-08,0.2558
"4433","BRLGBP Index",2017-02-09,0.2557
"4434","BRLGBP Index",2017-02-10,0.2569
"4435","BRLGBP Index",2017-02-13,0.2567
"4436","BRLGBP Index",2017-02-14,0.26
"4437","BRLGBP Index",2017-02-15,0.2623
"4438","BRLGBP Index",2017-02-16,0.2592
"4439","BRLGBP Index",2017-02-17,0.2595
"4440","BRLGBP Index",2017-02-20,0.2599
"4441","BRLGBP Index",2017-02-21,0.259
"4442","BRLGBP Index",2017-02-22,0.2622
"4443","BRLGBP Index",2017-02-23,0.2604
"4444","BRLGBP Index",2017-02-24,0.2579
"4445","BRLGBP Index",2017-02-27,0.2583
"4446","BRLGBP Index",2017-02-28,0.2597
"4447","BRLGBP Index",2017-03-01,0.2632
"4448","BRLGBP Index",2017-03-02,0.2583
"4449","BRLGBP Index",2017-03-03,0.261
"4450","BRLGBP Index",2017-03-06,0.2604
"4451","BRLGBP Index",2017-03-07,0.2627
"4452","BRLGBP Index",2017-03-08,0.2598
"4453","BRLGBP Index",2017-03-09,0.2575
"4454","BRLGBP Index",2017-03-10,0.2618
"4455","BRLGBP Index",2017-03-13,0.2596
"4456","BRLGBP Index",2017-03-14,0.2595
"4457","BRLGBP Index",2017-03-15,0.2621
"4458","BRLGBP Index",2017-03-16,0.2594
"4459","BRLGBP Index",2017-03-17,0.2609
"4460","BRLGBP Index",2017-03-20,0.2634
"4461","BRLGBP Index",2017-03-21,0.2596
"4462","BRLGBP Index",2017-03-22,0.2594
"4463","BRLGBP Index",2017-03-23,0.2543
"4464","BRLGBP Index",2017-03-24,0.258
"4465","BRLGBP Index",2017-03-27,0.2547
"4466","BRLGBP Index",2017-03-28,0.2557
"4467","BRLGBP Index",2017-03-29,0.2577
"4468","BRLGBP Index",2017-03-30,0.2545
"4469","BRLGBP Index",2017-03-31,0.2553
"4470","BRLGBP Index",2017-04-03,0.2572
"4471","BRLGBP Index",2017-04-04,0.2599
"4472","BRLGBP Index",2017-04-05,0.257
"4473","BRLGBP Index",2017-04-06,0.2551
"4474","BRLGBP Index",2017-04-07,0.2569
"4475","BRLGBP Index",2017-04-10,0.2571
"4476","BRLGBP Index",2017-04-11,0.2551
"4477","BRLGBP Index",2017-04-12,0.2551
"4478","BRLGBP Index",2017-04-13,0.2542
"4479","BRLGBP Index",2017-04-14,0.2538
"4480","BRLGBP Index",2017-04-17,0.2568
"4481","BRLGBP Index",2017-04-18,0.2506
"4482","BRLGBP Index",2017-04-19,0.2482
"4483","BRLGBP Index",2017-04-20,0.2479
"4484","BRLGBP Index",2017-04-21,0.2479
"4485","BRLGBP Index",2017-04-24,0.2498
"4486","BRLGBP Index",2017-04-25,0.2475
"4487","BRLGBP Index",2017-04-26,0.2452
"4488","BRLGBP Index",2017-04-27,0.2433
"4489","BRLGBP Index",2017-04-28,0.2431
"4490","BRLGBP Index",2017-05-01,0.2443
"4491","BRLGBP Index",2017-05-02,0.2452
"4492","BRLGBP Index",2017-05-03,0.2456
"4493","BRLGBP Index",2017-05-04,0.2427
"4494","BRLGBP Index",2017-05-05,0.2423
"4495","BRLGBP Index",2017-05-08,0.2417
"4496","BRLGBP Index",2017-05-09,0.2424
"4497","BRLGBP Index",2017-05-10,0.244
"4498","BRLGBP Index",2017-05-11,0.2471
"4499","BRLGBP Index",2017-05-12,0.2484
"4500","BRLGBP Index",2017-05-15,0.2494
"4501","BRLGBP Index",2017-05-16,0.25
"4502","BRLGBP Index",2017-05-17,0.2456
"4503","BRLGBP Index",2017-05-18,0.2288
"4504","BRLGBP Index",2017-05-19,0.2357
"4505","BRLGBP Index",2017-05-22,0.2354
"4506","BRLGBP Index",2017-05-23,0.2359
"4507","BRLGBP Index",2017-05-24,0.2351
"4508","BRLGBP Index",2017-05-25,0.2359
"4509","BRLGBP Index",2017-05-26,0.2398
"4510","BRLGBP Index",2017-05-29,0.2391
"4511","BRLGBP Index",2017-05-30,0.2387
"4512","BRLGBP Index",2017-05-31,0.2405
"4513","BRLGBP Index",2017-06-01,0.2388
"4514","BRLGBP Index",2017-06-02,0.239
"4515","BRLGBP Index",2017-06-05,0.2351
"4516","BRLGBP Index",2017-06-06,0.2363
"4517","BRLGBP Index",2017-06-07,0.236
"4518","BRLGBP Index",2017-06-08,0.2365
"4519","BRLGBP Index",2017-06-09,0.238
"4520","BRLGBP Index",2017-06-12,0.238
"4521","BRLGBP Index",2017-06-13,0.2366
"4522","BRLGBP Index",2017-06-14,0.2394
"4523","BRLGBP Index",2017-06-15,0.2395
"4524","BRLGBP Index",2017-06-16,0.2377
"4525","BRLGBP Index",2017-06-19,0.2391
"4526","BRLGBP Index",2017-06-20,0.2381
"4527","BRLGBP Index",2017-06-21,0.2365
"4528","BRLGBP Index",2017-06-22,0.2359
"4529","BRLGBP Index",2017-06-23,0.2351
"4530","BRLGBP Index",2017-06-26,0.2385
"4531","BRLGBP Index",2017-06-27,0.2355
"4532","BRLGBP Index",2017-06-28,0.2359
"4533","BRLGBP Index",2017-06-29,0.2328
"4534","BRLGBP Index",2017-06-30,0.2321
"4535","BRLGBP Index",2017-07-03,0.2341
"4536","BRLGBP Index",2017-07-04,0.2338
"4537","BRLGBP Index",2017-07-05,0.2351
"4538","BRLGBP Index",2017-07-06,0.2338
"4539","BRLGBP Index",2017-07-07,0.2365
"4540","BRLGBP Index",2017-07-10,0.2385
"4541","BRLGBP Index",2017-07-11,0.2392
"4542","BRLGBP Index",2017-07-12,0.242
"4543","BRLGBP Index",2017-07-13,0.2406
"4544","BRLGBP Index",2017-07-14,0.2402
"4545","BRLGBP Index",2017-07-17,0.2407
"4546","BRLGBP Index",2017-07-18,0.2429
"4547","BRLGBP Index",2017-07-19,0.2439
"4548","BRLGBP Index",2017-07-20,0.2471
"4549","BRLGBP Index",2017-07-21,0.2448
"4550","BRLGBP Index",2017-07-24,0.2439
"4551","BRLGBP Index",2017-07-25,0.242
"4552","BRLGBP Index",2017-07-26,0.2428
"4553","BRLGBP Index",2017-07-27,0.243
"4554","BRLGBP Index",2017-07-28,0.2431
"4555","BRLGBP Index",2017-07-31,0.2421
"4556","BRLGBP Index",2017-08-01,0.2422
"4557","BRLGBP Index",2017-08-02,0.2429
"4558","BRLGBP Index",2017-08-03,0.2444
"4559","BRLGBP Index",2017-08-04,0.2449
"4560","BRLGBP Index",2017-08-07,0.2454
"4561","BRLGBP Index",2017-08-08,0.2462
"4562","BRLGBP Index",2017-08-09,0.2437
"4563","BRLGBP Index",2017-08-10,0.2426
"4564","BRLGBP Index",2017-08-11,0.2406
"4565","BRLGBP Index",2017-08-14,0.2417
"4566","BRLGBP Index",2017-08-15,0.245
"4567","BRLGBP Index",2017-08-16,0.246
"4568","BRLGBP Index",2017-08-17,0.2447
"4569","BRLGBP Index",2017-08-18,0.2468
"4570","BRLGBP Index",2017-08-21,0.245
"4571","BRLGBP Index",2017-08-22,0.2466
"4572","BRLGBP Index",2017-08-23,0.2487
"4573","BRLGBP Index",2017-08-24,0.2482
"4574","BRLGBP Index",2017-08-25,0.2457
"4575","BRLGBP Index",2017-08-28,0.2441
"4576","BRLGBP Index",2017-08-29,0.2447
"4577","BRLGBP Index",2017-08-30,0.2448
"4578","BRLGBP Index",2017-08-31,0.2456
"4579","BRLGBP Index",2017-09-01,0.2459
"4580","BRLGBP Index",2017-09-04,0.2463
"4581","BRLGBP Index",2017-09-05,0.2462
"4582","BRLGBP Index",2017-09-06,0.2473
"4583","BRLGBP Index",2017-09-07,0.2462
"4584","BRLGBP Index",2017-09-08,0.2455
"4585","BRLGBP Index",2017-09-11,0.2448
"4586","BRLGBP Index",2017-09-12,0.2408
"4587","BRLGBP Index",2017-09-13,0.2415
"4588","BRLGBP Index",2017-09-14,0.2392
"4589","BRLGBP Index",2017-09-15,0.2366
"4590","BRLGBP Index",2017-09-18,0.2362
"4591","BRLGBP Index",2017-09-19,0.2361
"4592","BRLGBP Index",2017-09-20,0.2364
"4593","BRLGBP Index",2017-09-21,0.2346
"4594","BRLGBP Index",2017-09-22,0.2371
"4595","BRLGBP Index",2017-09-25,0.235
"4596","BRLGBP Index",2017-09-26,0.2346
"4597","BRLGBP Index",2017-09-27,0.234
"4598","BRLGBP Index",2017-09-28,0.2338
"4599","BRLGBP Index",2017-09-29,0.2359
"4600","BRLGBP Index",2017-10-02,0.2387
"4601","BRLGBP Index",2017-10-03,0.2402
"4602","BRLGBP Index",2017-10-04,0.2408
"4603","BRLGBP Index",2017-10-05,0.2417
"4604","BRLGBP Index",2017-10-06,0.2426
"4605","BRLGBP Index",2017-10-09,0.2387
"4606","BRLGBP Index",2017-10-10,0.2382
"4607","BRLGBP Index",2017-10-11,0.2382
"4608","BRLGBP Index",2017-10-12,0.2377
"4609","BRLGBP Index",2017-10-13,0.2394
"4610","BRLGBP Index",2017-10-16,0.238
"4611","BRLGBP Index",2017-10-17,0.24
"4612","BRLGBP Index",2017-10-18,0.2388
"4613","BRLGBP Index",2017-10-19,0.2396
"4614","BRLGBP Index",2017-10-20,0.2374
"4615","BRLGBP Index",2017-10-23,0.234
"4616","BRLGBP Index",2017-10-24,0.2345
"4617","BRLGBP Index",2017-10-25,0.233
"4618","BRLGBP Index",2017-10-26,0.2316
"4619","BRLGBP Index",2017-10-27,0.2343
"4620","BRLGBP Index",2017-10-30,0.2302
"4621","BRLGBP Index",2017-10-31,0.23
"4622","BRLGBP Index",2017-11-01,0.2311
"4623","BRLGBP Index",2017-11-02,0.2344
"4624","BRLGBP Index",2017-11-03,0.2314
"4625","BRLGBP Index",2017-11-06,0.2336
"4626","BRLGBP Index",2017-11-07,0.2322
"4627","BRLGBP Index",2017-11-08,0.2343
"4628","BRLGBP Index",2017-11-09,0.2339
"4629","BRLGBP Index",2017-11-10,0.2313
"4630","BRLGBP Index",2017-11-13,0.2327
"4631","BRLGBP Index",2017-11-14,0.2291
"4632","BRLGBP Index",2017-11-15,0.229
"4633","BRLGBP Index",2017-11-16,0.2315
"4634","BRLGBP Index",2017-11-17,0.2323
"4635","BRLGBP Index",2017-11-20,0.2319
"4636","BRLGBP Index",2017-11-21,0.2318
"4637","BRLGBP Index",2017-11-22,0.2327
"4638","BRLGBP Index",2017-11-23,0.2332
"4639","BRLGBP Index",2017-11-24,0.232
"4640","BRLGBP Index",2017-11-27,0.233
"4641","BRLGBP Index",2017-11-28,0.2334
"4642","BRLGBP Index",2017-11-29,0.2297
"4643","BRLGBP Index",2017-11-30,0.2259
"4644","BRLGBP Index",2017-12-01,0.2278
"4645","BRLGBP Index",2017-12-04,0.2287
"4646","BRLGBP Index",2017-12-05,0.2295
"4647","BRLGBP Index",2017-12-06,0.2308
"4648","BRLGBP Index",2017-12-07,0.2255
"4649","BRLGBP Index",2017-12-08,0.227
"4650","BRLGBP Index",2017-12-11,0.2269
"4651","BRLGBP Index",2017-12-12,0.2271
"4652","BRLGBP Index",2017-12-13,0.2252
"4653","BRLGBP Index",2017-12-14,0.2228
"4654","BRLGBP Index",2017-12-15,0.2278
"4655","BRLGBP Index",2017-12-18,0.227
"4656","BRLGBP Index",2017-12-19,0.2271
"4657","BRLGBP Index",2017-12-20,0.2271
"4658","BRLGBP Index",2017-12-21,0.2259
"4659","BRLGBP Index",2017-12-22,0.2243
"4660","BRLGBP Index",2017-12-25,0.2241
"4661","BRLGBP Index",2017-12-26,0.2258
"4662","BRLGBP Index",2017-12-27,0.2251
"4663","BRLGBP Index",2017-12-28,0.2246
"4664","BRLGBP Index",2017-12-29,0.2235
"4665","BRLGBP Index",2018-01-01,0.2236
"4666","BRLGBP Index",2018-01-02,0.2257
"4667","BRLGBP Index",2018-01-03,0.2286
"4668","BRLGBP Index",2018-01-04,0.2281
"4669","BRLGBP Index",2018-01-05,0.2282
"4670","BRLGBP Index",2018-01-08,0.2277
"4671","BRLGBP Index",2018-01-09,0.2274
"4672","BRLGBP Index",2018-01-10,0.2293
"4673","BRLGBP Index",2018-01-11,0.2297
"4674","BRLGBP Index",2018-01-12,0.2272
"4675","BRLGBP Index",2018-01-15,0.2254
"4676","BRLGBP Index",2018-01-16,0.2249
"4677","BRLGBP Index",2018-01-17,0.2243
"4678","BRLGBP Index",2018-01-18,0.2245
"4679","BRLGBP Index",2018-01-19,0.2259
"4680","BRLGBP Index",2018-01-22,0.2232
"4681","BRLGBP Index",2018-01-23,0.2207
"4682","BRLGBP Index",2018-01-24,0.2232
"4683","BRLGBP Index",2018-01-25,0.2246
"4684","BRLGBP Index",2018-01-26,0.2242
"4685","BRLGBP Index",2018-01-29,0.2252
"4686","BRLGBP Index",2018-01-30,0.2222
"4687","BRLGBP Index",2018-01-31,0.2211
"4688","BRLGBP Index",2018-02-01,0.2213
"4689","BRLGBP Index",2018-02-02,0.2201
"4690","BRLGBP Index",2018-02-05,0.2195
"4691","BRLGBP Index",2018-02-06,0.2207
"4692","BRLGBP Index",2018-02-07,0.2203
"4693","BRLGBP Index",2018-02-08,0.2188
"4694","BRLGBP Index",2018-02-09,0.2182
"4695","BRLGBP Index",2018-02-12,0.2181
"4696","BRLGBP Index",2018-02-13,0.2172
"4697","BRLGBP Index",2018-02-14,0.222
"4698","BRLGBP Index",2018-02-15,0.2197
"4699","BRLGBP Index",2018-02-16,0.2205
"4700","BRLGBP Index",2018-02-19,0.2209
"4701","BRLGBP Index",2018-02-20,0.2199
"4702","BRLGBP Index",2018-02-21,0.2198
"4703","BRLGBP Index",2018-02-22,0.2204
"4704","BRLGBP Index",2018-02-23,0.2209
"4705","BRLGBP Index",2018-02-26,0.222
"4706","BRLGBP Index",2018-02-27,0.2216
"4707","BRLGBP Index",2018-02-28,0.2243
"4708","BRLGBP Index",2018-03-01,0.2233
"4709","BRLGBP Index",2018-03-02,0.2228
"4710","BRLGBP Index",2018-03-05,0.2227
"4711","BRLGBP Index",2018-03-06,0.2242
"4712","BRLGBP Index",2018-03-07,0.2216
"4713","BRLGBP Index",2018-03-08,0.2217
"4714","BRLGBP Index",2018-03-09,0.2218
"4715","BRLGBP Index",2018-03-12,0.2205
"4716","BRLGBP Index",2018-03-13,0.2196
"4717","BRLGBP Index",2018-03-14,0.2196
"4718","BRLGBP Index",2018-03-15,0.2184
"4719","BRLGBP Index",2018-03-16,0.2187
"4720","BRLGBP Index",2018-03-19,0.2169
"4721","BRLGBP Index",2018-03-20,0.2157
"4722","BRLGBP Index",2018-03-21,0.216
"4723","BRLGBP Index",2018-03-22,0.214
"4724","BRLGBP Index",2018-03-23,0.2136
"4725","BRLGBP Index",2018-03-26,0.212
"4726","BRLGBP Index",2018-03-27,0.2124
"4727","BRLGBP Index",2018-03-28,0.2139
"4728","BRLGBP Index",2018-03-29,0.2157
"4729","BRLGBP Index",2018-03-30,0.2157
"4730","BRLGBP Index",2018-04-02,0.2149
"4731","BRLGBP Index",2018-04-03,0.2129
"4732","BRLGBP Index",2018-04-04,0.2133
"4733","BRLGBP Index",2018-04-05,0.2134
"4734","BRLGBP Index",2018-04-06,0.2107
"4735","BRLGBP Index",2018-04-09,0.2068
"4736","BRLGBP Index",2018-04-10,0.2068
"4737","BRLGBP Index",2018-04-11,0.209
"4738","BRLGBP Index",2018-04-12,0.206
"4739","BRLGBP Index",2018-04-13,0.2051
"4740","BRLGBP Index",2018-04-16,0.204
"4741","BRLGBP Index",2018-04-17,0.2054
"4742","BRLGBP Index",2018-04-18,0.2083
"4743","BRLGBP Index",2018-04-19,0.2098
"4744","BRLGBP Index",2018-04-20,0.2093
"4745","BRLGBP Index",2018-04-23,0.2078
"4746","BRLGBP Index",2018-04-24,0.2061
"4747","BRLGBP Index",2018-04-25,0.206
"4748","BRLGBP Index",2018-04-26,0.2067
"4749","BRLGBP Index",2018-04-27,0.2099
"4750","BRLGBP Index",2018-04-30,0.2073
"4751","BRLGBP Index",2018-05-01,0.2094
"4752","BRLGBP Index",2018-05-02,0.2074
"4753","BRLGBP Index",2018-05-03,0.2088
"4754","BRLGBP Index",2018-05-04,0.2094
"4755","BRLGBP Index",2018-05-07,0.2078
"4756","BRLGBP Index",2018-05-08,0.2072
"4757","BRLGBP Index",2018-05-09,0.2055
"4758","BRLGBP Index",2018-05-10,0.2084
"4759","BRLGBP Index",2018-05-11,0.205
"4760","BRLGBP Index",2018-05-14,0.2037
"4761","BRLGBP Index",2018-05-15,0.2026
"4762","BRLGBP Index",2018-05-16,0.2017
"4763","BRLGBP Index",2018-05-17,0.2001
"4764","BRLGBP Index",2018-05-18,0.1988
"4765","BRLGBP Index",2018-05-21,0.2026
"4766","BRLGBP Index",2018-05-22,0.2042
"4767","BRLGBP Index",2018-05-23,0.2064
"4768","BRLGBP Index",2018-05-24,0.2049
"4769","BRLGBP Index",2018-05-25,0.2058
"4770","BRLGBP Index",2018-05-28,0.2009
"4771","BRLGBP Index",2018-05-29,0.2025
"4772","BRLGBP Index",2018-05-30,0.2021
"4773","BRLGBP Index",2018-05-31,0.2017
"4774","BRLGBP Index",2018-06-01,0.199
"4775","BRLGBP Index",2018-06-04,0.2005
"4776","BRLGBP Index",2018-06-05,0.1958
"4777","BRLGBP Index",2018-06-06,0.1936
"4778","BRLGBP Index",2018-06-07,0.1907
"4779","BRLGBP Index",2018-06-08,0.2011
"4780","BRLGBP Index",2018-06-11,0.2013
"4781","BRLGBP Index",2018-06-12,0.201
"4782","BRLGBP Index",2018-06-13,0.2009
"4783","BRLGBP Index",2018-06-14,0.1981
"4784","BRLGBP Index",2018-06-15,0.2019
"4785","BRLGBP Index",2018-06-18,0.2016
"4786","BRLGBP Index",2018-06-19,0.2026
"4787","BRLGBP Index",2018-06-20,0.2013
"4788","BRLGBP Index",2018-06-21,0.2004
"4789","BRLGBP Index",2018-06-22,0.1992
"4790","BRLGBP Index",2018-06-25,0.1995
"4791","BRLGBP Index",2018-06-26,0.1989
"4792","BRLGBP Index",2018-06-27,0.1975
"4793","BRLGBP Index",2018-06-28,0.198
"4794","BRLGBP Index",2018-06-29,0.1953
"4795","BRLGBP Index",2018-07-02,0.1946
"4796","BRLGBP Index",2018-07-03,0.1945
"4797","BRLGBP Index",2018-07-04,0.1931
"4798","BRLGBP Index",2018-07-05,0.1925
"4799","BRLGBP Index",2018-07-06,0.1949
"4800","BRLGBP Index",2018-07-09,0.1948
"4801","BRLGBP Index",2018-07-10,0.1975
"4802","BRLGBP Index",2018-07-11,0.1955
"4803","BRLGBP Index",2018-07-12,0.1951
"4804","BRLGBP Index",2018-07-13,0.1962
"4805","BRLGBP Index",2018-07-16,0.1957
"4806","BRLGBP Index",2018-07-17,0.1986
"4807","BRLGBP Index",2018-07-18,0.1988
"4808","BRLGBP Index",2018-07-19,0.2005
"4809","BRLGBP Index",2018-07-20,0.2019
"4810","BRLGBP Index",2018-07-23,0.2017
"4811","BRLGBP Index",2018-07-24,0.2029
"4812","BRLGBP Index",2018-07-25,0.2053
"4813","BRLGBP Index",2018-07-26,0.2036
"4814","BRLGBP Index",2018-07-27,0.2056
"4815","BRLGBP Index",2018-07-30,0.2041
"4816","BRLGBP Index",2018-07-31,0.2028
"4817","BRLGBP Index",2018-08-01,0.2032
"4818","BRLGBP Index",2018-08-02,0.2049
"4819","BRLGBP Index",2018-08-03,0.2075
"4820","BRLGBP Index",2018-08-06,0.2068
"4821","BRLGBP Index",2018-08-07,0.206
"4822","BRLGBP Index",2018-08-08,0.2058
"4823","BRLGBP Index",2018-08-09,0.2052
"4824","BRLGBP Index",2018-08-10,0.2027
"4825","BRLGBP Index",2018-08-13,0.2015
"4826","BRLGBP Index",2018-08-14,0.2033
"4827","BRLGBP Index",2018-08-15,0.2015
"4828","BRLGBP Index",2018-08-16,0.2015
"4829","BRLGBP Index",2018-08-17,0.2006
"4830","BRLGBP Index",2018-08-20,0.1968
"4831","BRLGBP Index",2018-08-21,0.1914
"4832","BRLGBP Index",2018-08-22,0.1915
"4833","BRLGBP Index",2018-08-23,0.1896
"4834","BRLGBP Index",2018-08-24,0.1895
"4835","BRLGBP Index",2018-08-27,0.19
"4836","BRLGBP Index",2018-08-28,0.1878
"4837","BRLGBP Index",2018-08-29,0.1869
"4838","BRLGBP Index",2018-08-30,0.1852
"4839","BRLGBP Index",2018-08-31,0.1903
"4840","BRLGBP Index",2018-09-03,0.1868
"4841","BRLGBP Index",2018-09-04,0.187
"4842","BRLGBP Index",2018-09-05,0.187
"4843","BRLGBP Index",2018-09-06,0.1906
"4844","BRLGBP Index",2018-09-07,0.1907
"4845","BRLGBP Index",2018-09-10,0.1879
"4846","BRLGBP Index",2018-09-11,0.1848
"4847","BRLGBP Index",2018-09-12,0.1842
"4848","BRLGBP Index",2018-09-13,0.1813
"4849","BRLGBP Index",2018-09-14,0.1834
"4850","BRLGBP Index",2018-09-17,0.1838
"4851","BRLGBP Index",2018-09-18,0.1828
"4852","BRLGBP Index",2018-09-19,0.1843
"4853","BRLGBP Index",2018-09-20,0.1849
"4854","BRLGBP Index",2018-09-21,0.1888
"4855","BRLGBP Index",2018-09-24,0.1863
